coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
119336,http://bisque.cyverse.org/image_service/image/00-HEVjMC66EWtkAcgAnWYVXd?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-HEVjMC66EWtkAcgAnWYVXd?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-HEVjMC66EWtkAcgAnWYVXd?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-HEVjMC66EWtkAcgAnWYVXd?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:434b3035-dcb0-447d-845e-435d3c270fb4,"2016-10-11 11:10:50",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119336,StillImage,Photograph,en
262546,http://bisque.cyverse.org/image_service/image/00-WarnFSERbzeeKt9qdw4VGR?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-WarnFSERbzeeKt9qdw4VGR?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-WarnFSERbzeeKt9qdw4VGR?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-WarnFSERbzeeKt9qdw4VGR?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b5b2b437-287b-4e71-8128-aad425f3492b,"2016-10-11 11:10:51",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262546,StillImage,Photograph,en
262547,http://bisque.cyverse.org/image_service/image/00-g3AYwRL68Hmw7Q9sQLUm7X?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-g3AYwRL68Hmw7Q9sQLUm7X?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-g3AYwRL68Hmw7Q9sQLUm7X?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-g3AYwRL68Hmw7Q9sQLUm7X?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:dc480a25-08f4-44fc-a1cf-6c3309c23b22,"2016-10-11 11:10:52",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262547,StillImage,Photograph,en
118917,http://bisque.cyverse.org/image_service/image/00-SkB2cvyXqQcWvsKPHjRgTV?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-SkB2cvyXqQcWvsKPHjRgTV?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-SkB2cvyXqQcWvsKPHjRgTV?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-SkB2cvyXqQcWvsKPHjRgTV?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:beaedbf5-8e8e-4254-852c-6d9892818335,"2016-10-11 11:10:59",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118917,StillImage,Photograph,en
118916,http://bisque.cyverse.org/image_service/image/00-gZJqsB6KcSSseb72shFnhk?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-gZJqsB6KcSSseb72shFnhk?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-gZJqsB6KcSSseb72shFnhk?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-gZJqsB6KcSSseb72shFnhk?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:98ffed42-502f-4da3-997c-a2d68de7713a,"2016-10-11 11:11:00",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118916,StillImage,Photograph,en
262545,http://bisque.cyverse.org/image_service/image/00-9v9ZoJmXApUrYhYWX7URTo?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-9v9ZoJmXApUrYhYWX7URTo?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-9v9ZoJmXApUrYhYWX7URTo?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-9v9ZoJmXApUrYhYWX7URTo?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9b3c4100-a271-4611-893d-501392c7ffd5,"2016-10-11 11:11:04",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262545,StillImage,Photograph,en
118915,http://bisque.cyverse.org/image_service/image/00-YKLN6MachYXMParfA2KBK?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-YKLN6MachYXMParfA2KBK?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-YKLN6MachYXMParfA2KBK?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-YKLN6MachYXMParfA2KBK?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c442a6e2-09de-494b-bfa9-0c5eaecedb2c,"2016-10-11 11:11:06",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118915,StillImage,Photograph,en
119335,http://bisque.cyverse.org/image_service/image/00-VRChQEjZowH6Va2Ci2D7JX?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-VRChQEjZowH6Va2Ci2D7JX?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-VRChQEjZowH6Va2Ci2D7JX?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-VRChQEjZowH6Va2Ci2D7JX?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:445e3de8-9c68-4b41-9e49-e2dec186866a,"2016-10-11 11:11:07",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119335,StillImage,Photograph,en
262297,http://bisque.cyverse.org/image_service/image/00-fAi3zde8jSphbWcaHiwCnC?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-fAi3zde8jSphbWcaHiwCnC?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-fAi3zde8jSphbWcaHiwCnC?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-fAi3zde8jSphbWcaHiwCnC?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bc3bd89e-88e3-4da6-89d2-fbdb253f99b8,"2016-10-11 11:11:08",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262297,StillImage,Photograph,en
262544,http://bisque.cyverse.org/image_service/image/00-QyEpN8PPpmZb8Bb44vx967?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-QyEpN8PPpmZb8Bb44vx967?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-QyEpN8PPpmZb8Bb44vx967?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-QyEpN8PPpmZb8Bb44vx967?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:aa86c109-db08-4320-ad62-b6a01e66c5e0,"2016-10-11 11:11:09",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262544,StillImage,Photograph,en
118914,http://bisque.cyverse.org/image_service/image/00-SZLt59npT4Ji4FZHUy7QtS?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-SZLt59npT4Ji4FZHUy7QtS?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-SZLt59npT4Ji4FZHUy7QtS?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-SZLt59npT4Ji4FZHUy7QtS?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e11bd5a5-2572-46d1-9129-4f0ea02983ef,"2016-10-11 11:11:14",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118914,StillImage,Photograph,en
262543,http://bisque.cyverse.org/image_service/image/00-ckidxojDMwfx45oVUJo3Fi?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-ckidxojDMwfx45oVUJo3Fi?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-ckidxojDMwfx45oVUJo3Fi?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-ckidxojDMwfx45oVUJo3Fi?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:c9d411de-20b7-4c6f-b955-9d312aed5d9c,"2016-10-11 11:11:16",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262543,StillImage,Photograph,en
262296,http://bisque.cyverse.org/image_service/image/00-pFaKTgEwmVwoofGbrbeaCU?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-pFaKTgEwmVwoofGbrbeaCU?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-pFaKTgEwmVwoofGbrbeaCU?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-pFaKTgEwmVwoofGbrbeaCU?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e4922139-a37b-46bd-80af-f8bf4d262e4b,"2016-10-11 11:11:18",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262296,StillImage,Photograph,en
262295,http://bisque.cyverse.org/image_service/image/00-D46jmJA5WD9n4LmzroGbr6?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-D46jmJA5WD9n4LmzroGbr6?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-D46jmJA5WD9n4LmzroGbr6?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-D46jmJA5WD9n4LmzroGbr6?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:779eea6b-2086-477e-b548-ac4a9b08ba54,"2016-10-11 11:11:19",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262295,StillImage,Photograph,en
262293,http://bisque.cyverse.org/image_service/image/00-LZHn8tv9GHgvoUsaA5xHP9?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-LZHn8tv9GHgvoUsaA5xHP9?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-LZHn8tv9GHgvoUsaA5xHP9?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-LZHn8tv9GHgvoUsaA5xHP9?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2f377207-f014-4e76-9e1c-a5940dc7d539,"2016-10-11 11:11:21",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262293,StillImage,Photograph,en
118902,http://bisque.cyverse.org/image_service/image/00-QnQrfSnRSuGDSNZHuEaHsD?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-QnQrfSnRSuGDSNZHuEaHsD?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-QnQrfSnRSuGDSNZHuEaHsD?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-QnQrfSnRSuGDSNZHuEaHsD?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:0f1bd8ca-d698-4097-9572-c42349907b7e,"2016-10-11 11:11:22",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118902,StillImage,Photograph,en
262294,http://bisque.cyverse.org/image_service/image/00-35r9FxsywtegWkiue9LJFV?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-35r9FxsywtegWkiue9LJFV?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-35r9FxsywtegWkiue9LJFV?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-35r9FxsywtegWkiue9LJFV?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:56003ec6-d867-4074-914d-88697a27a2d6,"2016-10-11 11:11:24",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262294,StillImage,Photograph,en
262292,http://bisque.cyverse.org/image_service/image/00-2oLtPiZHRnUhhRao9svQm4?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-2oLtPiZHRnUhhRao9svQm4?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-2oLtPiZHRnUhhRao9svQm4?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-2oLtPiZHRnUhhRao9svQm4?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:fb7494ea-a789-409c-a875-35798efc377e,"2016-10-11 11:11:25",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262292,StillImage,Photograph,en
262291,http://bisque.cyverse.org/image_service/image/00-e3oUCUB47aZS8uooicrUkF?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-e3oUCUB47aZS8uooicrUkF?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-e3oUCUB47aZS8uooicrUkF?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-e3oUCUB47aZS8uooicrUkF?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bc4d874e-f47b-4a4f-8879-eef84a4e8bd6,"2016-10-11 11:11:27",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262291,StillImage,Photograph,en
118901,http://bisque.cyverse.org/image_service/image/00-iBmSuEzWA45C9rsVM96XBZ?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-iBmSuEzWA45C9rsVM96XBZ?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-iBmSuEzWA45C9rsVM96XBZ?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-iBmSuEzWA45C9rsVM96XBZ?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:049074e0-2546-4fc0-a8f7-0cd75ff3d61e,"2016-10-11 11:11:29",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118901,StillImage,Photograph,en
262298,http://bisque.cyverse.org/image_service/image/00-h2dHpUchK8y5jbg5JjoqEn?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-h2dHpUchK8y5jbg5JjoqEn?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-h2dHpUchK8y5jbg5JjoqEn?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-h2dHpUchK8y5jbg5JjoqEn?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a25ba7c9-294a-4a3b-9ce5-4eec8ecd50bf,"2016-10-11 11:11:30",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262298,StillImage,Photograph,en
262308,http://bisque.cyverse.org/image_service/image/00-A9nBQSqGx8KjRAMtBEXBam?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-A9nBQSqGx8KjRAMtBEXBam?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-A9nBQSqGx8KjRAMtBEXBam?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-A9nBQSqGx8KjRAMtBEXBam?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:1c10d75a-a685-4040-9d09-464e4ba21920,"2016-10-11 11:11:33",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262308,StillImage,Photograph,en
262307,http://bisque.cyverse.org/image_service/image/00-9M7GfZEYimBMminVeupxyK?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-9M7GfZEYimBMminVeupxyK?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-9M7GfZEYimBMminVeupxyK?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-9M7GfZEYimBMminVeupxyK?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:3f8e8ec4-ec2f-41d2-a205-6742f50dd813,"2016-10-11 11:11:36",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262307,StillImage,Photograph,en
118908,http://bisque.cyverse.org/image_service/image/00-44H5oqGF5NbjhmZQo6qhfh?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-44H5oqGF5NbjhmZQo6qhfh?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-44H5oqGF5NbjhmZQo6qhfh?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-44H5oqGF5NbjhmZQo6qhfh?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7f4b3d71-849d-417e-94a4-26f253afb9ab,"2016-10-11 11:11:38",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118908,StillImage,Photograph,en
262305,http://bisque.cyverse.org/image_service/image/00-77uaXZZGb73rm34JjQNEV6?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-77uaXZZGb73rm34JjQNEV6?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-77uaXZZGb73rm34JjQNEV6?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-77uaXZZGb73rm34JjQNEV6?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:b2253786-0793-4eec-a60a-8fec34dff4dd,"2016-10-11 11:11:39",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262305,StillImage,Photograph,en
262304,http://bisque.cyverse.org/image_service/image/00-39RZjtJZRvvWk6Y7g9uRyd?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-39RZjtJZRvvWk6Y7g9uRyd?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-39RZjtJZRvvWk6Y7g9uRyd?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-39RZjtJZRvvWk6Y7g9uRyd?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bf0c5b8b-83a4-407a-aa13-eec5acd46a8a,"2016-10-11 11:11:40",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262304,StillImage,Photograph,en
118907,http://bisque.cyverse.org/image_service/image/00-nZuYKHKB8TdGFKF6o485hf?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-nZuYKHKB8TdGFKF6o485hf?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-nZuYKHKB8TdGFKF6o485hf?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-nZuYKHKB8TdGFKF6o485hf?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ed5e2d5b-c789-45e0-ac06-d9aae3c568c0,"2016-10-11 11:11:42",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118907,StillImage,Photograph,en
262303,http://bisque.cyverse.org/image_service/image/00-cgiiBFJb4c6SfsjUQuHvRF?resize=4000&format=jpeg,http://bisque.cyverse.org/image_service/image/00-cgiiBFJb4c6SfsjUQuHvRF?resize=4000&format=jpeg,"http://bisque.cyverse.org/image_service/image/00-cgiiBFJb4c6SfsjUQuHvRF?thumbnail=200,200",http://bisque.cyverse.org/image_service/image/00-cgiiBFJb4c6SfsjUQuHvRF?resize=1250&format=jpeg,,"University of South Carolina, A. C. Moore Herbarium (USCH)","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:57616653-fe77-41c2-8bd7-87978cc116e7,"2016-10-11 11:11:44",image/jpeg,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262303,StillImage,Photograph,en
