id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
262209,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e70e856-ff6d-11e2-9beb-001c23ce290f,HWR-0002359,102551,,,,,Rosaceae,"Crataegus marshallii",32897,Egglest.,Crataegus,marshallii,,,"Phipps, J.",,,,,,,"Ravenel, Henry S.",,1871-08-31,1871,8,31,243,,,,,,,,,,fruiting,,,,,,,,,,,,"Rome, GA",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2cea7944-aebb-4aea-bf10-56392cd30fcd,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262209
262210,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e70eb08-ff6d-11e2-9beb-001c23ce290f,HWR-0002360,102547,,,,,Rosaceae,"Crataegus mollis",32916,"(Torr. & A. Gray) Scheele",Crataegus,mollis,,,"Phipps, J.",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:119c8e1c-da62-4c1b-9b39-3fa3e0119440,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262210
262211,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e70edc4-ff6d-11e2-9beb-001c23ce290f,HWR-0002361,102542,,,,,Rosaceae,"Crataegus calpodendron",32673,"(Ehrh.) Medik.",Crataegus,calpodendron,,,"Phipps, J.",,,,,,,"Mead, S.",,1845-04-30,1845,4,30,120,,,,,,,,,,flowering,,,,,,,,"United States",Illinois,,,Illinois,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:38fef3f2-f54f-4765-bdf7-607ab7baaff9,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262211
262212,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e70f094-ff6d-11e2-9beb-001c23ce290f,HWR-0002362,102557,,,,,Rosaceae,"Crataegus mollis",32916,"(Torr. & A. Gray) Scheele",Crataegus,mollis,,,"Phipps, J.",,,,,,,"Geyer, Carl",,1882-03-31,1882,3,31,90,,,,"shady river banks",,,,,,flowering,,,,,,,,"United States",Missouri,"Saint Louis County",,"St. Louis, Missouri",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8be412d4-2c8d-4225-9280-a359b2eb793f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262212
257458,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e711a6a-ff6d-11e2-9beb-001c23ce290f,USCH0000081,102293,,,,,Lamiaceae,"Macbridea alba",55111,Chapman,Macbridea,alba,,,"Chapman, Alvan",,,,,,,"Ravenel, H.",,2009-05-27,2009,5,27,147,,,,"Apalachicola, FL.",,,,,,flowering,,,,,,,,"United States",Florida,"Franklin County",,Apalachicola,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:87d7f4e9-6a74-4bd5-a565-c078158d47e7,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=257458
257459,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e711cfe-ff6d-11e2-9beb-001c23ce290f,USCH0000079,102313,,,,,Lamiaceae,"Scutellaria montana",75976,Chapman,Scutellaria,montana,,,"Nelson, John",,,,,,Holotype,"Ravenel, H.",,2009-05-27,2009,5,27,147,,,,"Mountains of Georgia",,,,,,,,,,,,,,"United States",Georgia,,,"Locality Not Recorded",,,,,,,,,,,,,,,,,,,,,"2018-09-07 09:38:19",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f75eff88-df80-4b92-865e-4350c811a885,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=257459
257478,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e71c1e0-ff6d-11e2-9beb-001c23ce290f,USCH0000006,102424,,,,,Poaceae,"Elymus saundersii",40047,"Vasey (pro sp.)",Elymus,saundersii,,,"Nelson, John",,,,,,Isotype,"Vasey, George",,1884-08-00,1884,8,0,,,,,"Veta Pass.",,,,,,,,,,,,,,"United States",Colorado,"Huerfano County",,"Locality Not Recorded",,,,,,,,,,,,,,,,,,,,,"2018-09-07 09:38:19",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a3aa41ba-143d-41a3-8af2-e730341914a6,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=257478
262213,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e7292e6-ff6d-11e2-9beb-001c23ce290f,HWR-0002363,102553,,,,,Rosaceae,"Crataegus uniflora",33105,Münchh.,Crataegus,uniflora,,,"Phipps, J.",,,,,,,"Ravenel, H.",,,,,,,,,,"April light dry soils",,,,,,flowering,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:6e7dc39e-733a-4d29-b9a5-db170ae64611,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262213
262214,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e729b06-ff6d-11e2-9beb-001c23ce290f,HWR-0002364,102555,,,,,Rosaceae,"Crataegus crus-galli",32719,L.,Crataegus,crus-galli,,,"Phipps, J.",,,,,,,"Ravenel, H.",,1881-04-22,1881,4,22,112,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina","Berkeley County",,"Hanover Swamp, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:13b6d6f0-2d6f-4299-a3c9-2a7e4b1af93a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262214
262215,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e729dae-ff6d-11e2-9beb-001c23ce290f,HWR-0002365,102645,,,,,Rosaceae,"Crataegus spathulata",33060,Michx.,Crataegus,spathulata,,,"Phipps, J.",,,,,,,"Ravenel, H.",,1871-08-31,1871,8,31,243,,,,,,,,,,,,,,,,,,,,,,"Rome, GA",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:39f98597-353d-498e-9b7d-97f1a726b576,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262215
262216,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e72a06a-ff6d-11e2-9beb-001c23ce290f,HWR-0002366,102646,,,,,Rosaceae,"Crataegus spathulata",33060,Michx.,Crataegus,spathulata,,,"Phipps, J.",,,,,,,"Ravenel, H.",,1866-08-24,1866,8,24,236,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Aiken County",,"Hampton Hollow, Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:662fc89f-33e9-48ce-8ec6-6fb6e2070b62,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262216
119154,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e72a600-ff6d-11e2-9beb-001c23ce290f,HWR-0002367,102635,,,,,Rosaceae,"Crataegus phaenopyrum",32975,"(L. f.) Medik.",Crataegus,phaenopyrum,,,"Phipps, J.",,,,,,,"Ravenel, H.",,,,,,,,,,"May damp soils (Calamus Pond, upper St. John)",,,,,,"flowering and fruiting",,,,,,,,"United States","South Carolina","Berkeley County",,"St. Johns",,33.142094,-80.062826,,,,,,,,,,,,,,,,,,"2017-09-01 14:14:56",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2fc8de64-d2a3-4c56-89e6-a81d7a149abd,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119154
262217,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e72ab6e-ff6d-11e2-9beb-001c23ce290f,HWR-0002368,102634,,,,,Rosaceae,"Crataegus triflora",33099,Chapman,Crataegus,triflora,,,"Phipps, J.",,,,,,,"Chapman, Alvan",,,,,,,,,,"""Bluff"" near Rome, GA",,,,,,flowering,,,,,,,,,,,,"Rome, GA",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:2dbe7cf5-e614-43c3-8cd5-1d29cd8ca4b9,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262217
262218,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e72b0d2-ff6d-11e2-9beb-001c23ce290f,HWR-0002369,102650,,,,,Rosaceae,"Crataegus pruinosa",32994,"(Wendl. f.) K. Koch",Crataegus,pruinosa,,,"Phipps, J.",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:416811d7-e01c-4e8e-a866-e1f3450a1293,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262218
118666,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e72c0d6-ff6d-11e2-9beb-001c23ce290f,HWR-0003284,103803,,,,,Poaceae,"Echinochloa colonum",39410,"(L.) Link",Echinochloa,colonum,,,"Chase, Agnes",,,,,,,"Chapman, Alvan",34,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States",Florida,"Gulf County",,"Apalachicola, Florida",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:260d203e-e553-4441-a93c-0c26d1d2ebba,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118666
262219,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e73163a-ff6d-11e2-9beb-001c23ce290f,HWR-0003283,103805,,,,,Poaceae,"Echinochloa colonum",39410,"(L.) Link",Echinochloa,colonum,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,"July damp soils",,,,,,fruiting,,,,,,,,"United States","South Carolina",,,"Coast Region, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:163a4d01-49f1-4b4e-ac0a-a03926e2ab73,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262219
262220,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e731ebe-ff6d-11e2-9beb-001c23ce290f,HWR-0003271,103806,,,,,Poaceae,"Digitaria filiformis",37985,"(L.) Koeler",Digitaria,filiformis,,,"Tatnall, Edward",,,,,,,"Tatnall, Edward",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States",Delaware,"New Castle County",,"Wilmington, Delaware",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ae92fd57-2d52-423c-9665-e01befbf36a2,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262220
119329,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e732968-ff6d-11e2-9beb-001c23ce290f,HWR-0003272,103807,,,,,Poaceae,"Digitaria ischaemum",38012,"(Schreb.) Muhl.",Digitaria,ischaemum,,,"Chase, Agnes",,,,,,,"Tatnall, Edward",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States",Delaware,"New Castle County",,"New Castle, DE",,39.3230556,-75.7508333,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:979a016c-6b84-405e-b37b-d607728ab82e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119329
262221,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e732c24-ff6d-11e2-9beb-001c23ce290f,HWR-0003273,103808,,,,,Poaceae,"Digitaria sanguinalis",38076,"(L.) Scop.",Digitaria,sanguinalis,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,"June Crab Grass",,,,,,fruiting,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ccc95137-d6b7-4979-a00a-0f673e25dc8e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262221
262222,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e73366a-ff6d-11e2-9beb-001c23ce290f,HWR-0003274,103809,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Berkeley County",,"Santee Canal, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d40afb63-048d-4902-9e10-15739ff03d04,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262222
262223,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e73391c-ff6d-11e2-9beb-001c23ce290f,HWR-0003275,103810,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,"September in cultivated field",,,,,,fruiting,,,,,,,,"United States","South Carolina","Berkeley County",,"Santee Canal, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e42f2235-6e30-4073-94ba-bb9e014000f3,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262223
119665,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e733bce-ff6d-11e2-9beb-001c23ce290f,HWR-0003276,103811,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Johnson, W.",,1886-08-31,1886,8,31,243,,,,"sent by W.D. Johnson of Marion Co S.C.""""",,,,,,fruiting,,,,,,,,"United States","South Carolina","Marion County",,"Marion Co, SC",,33.851303,-79.334531,WGS84,,,,,,,,,,,,,,,,,"2018-03-16 15:01:45",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:8a7c2e0b-57e6-4db8-86c7-dc2d7b6f6228,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119665
119155,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e734420-ff6d-11e2-9beb-001c23ce290f,HWR-0003277,103812,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,1885-09-16,1885,9,16,259,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Aiken County",,"Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:10be9178-d50e-4ff4-8530-d18282c8df8f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119155
119156,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e734c2c-ff6d-11e2-9beb-001c23ce290f,HWR-0003278,103813,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,1866-09-06,1866,9,6,249,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Aiken County",,"Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:eb5307c4-c4de-4c59-9d82-eb78ffa7a3c2,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119156
262224,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e735528-ff6d-11e2-9beb-001c23ce290f,HWR-0003279,103814,,,,,Poaceae,"Digitaria villosa",38109,"(Walter) Pers.",Digitaria,villosa,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Berkeley County",,"Santee Canal, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d280277f-6a20-4c58-9675-cce0a761f7dc,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262224
262225,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e735ab4-ff6d-11e2-9beb-001c23ce290f,HWR-0003280,103815,,,,,Poaceae,"Digitaria serotina",38080,"(Walt.) Michx.",Digitaria,serotina,,,"Chase, Agnes",,,,,,,"Ravenel, H.",,,,,,,,,,"July Damp Soils",,,,,,fruiting,,,,,,,,"United States","South Carolina","Berkeley County",,"Santee Canal, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:a51dddd2-b795-4f6c-8443-ea346e725e1c,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262225
262226,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e73652c-ff6d-11e2-9beb-001c23ce290f,HWR-0003281,103816,,,,,Poaceae,"Distichlis spicata",38463,"(L.) Greene",Distichlis,spicata,,,"Ravenel, H.",,,,,,,"Ravenel, H.",,,,,,,,,,"**Specimen determination written as """"B. spicatum""""",,,,,,flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:7f831c6c-8338-4998-8d84-d23a918cd7cd,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262226
262227,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e736806-ff6d-11e2-9beb-001c23ce290f,HWR-0003282,103817,,,,,Poaceae,"Distichlis spicata",38463,"(L.) Greene",Distichlis,spicata,,,"Walker, E.",,,,,,,"Ravenel, H.",,,,,,,,,,June,,,,,,flowering,,,,,,,,"United States","South Carolina","Charleston County",,"Sullivan''s Island",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:77d19c2d-26f4-46da-a9e4-d0cefec23c3e,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262227
262228,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e744834-ff6d-11e2-9beb-001c23ce290f,HWR-0002376,102869,,,,,Rosaceae,"Agrimonia incisa",15021,"Torr. & Gray",Agrimonia,incisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:21",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:54b00676-e4ab-4899-b7fb-b3e0cb9d5548,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262228
262229,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e744ae6-ff6d-11e2-9beb-001c23ce290f,HWR-0002311,102864,,,,,Rhamnaceae,"Berchemia scandens",22709,"(Hill) K. Koch",Berchemia,scandens,,,,,,,,,,"Ravenel, Henry S.",,,,,,,,,,,,,,,,fruiting,,,,,,,,"United States","South Carolina","Berkeley County",,"Santee Canal, South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:06df42d6-62e4-402d-9146-13b0a8448e71,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262229
262230,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e744da2-ff6d-11e2-9beb-001c23ce290f,HWR-0002377,102863,,,,,Rosaceae,"Agrimonia eupatoria",15019,L.,Agrimonia,eupatoria,,,"Caruel, Teodoro",,,,,,,"Caruel, Teodoro",,,,,,,,,,"Florence in fields",,,,,,flowering,,,,,,,,Italy,"Regione Toscana","Provincia di Firenze",,"Florence, Italy",,43.7833,11.25,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:952ca86b-3126-4dcd-9f64-ee0ddd7e621a,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262230
119157,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e74505e-ff6d-11e2-9beb-001c23ce290f,HWR-0002423,102692,,,,,Rosaceae,"Malus angustifolia var. angustifolia",105998,"(Ait.) Michx.",Malus,angustifolia,var.,angustifolia,"Ravenel, H.",,,,,,,"Ravenel, H.",,1880-04-13,1880,4,13,104,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina","Aiken County",,"Aiken, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:45403f66-649c-44af-9115-1c1aebda3e78,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=119157
262231,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e745356-ff6d-11e2-9beb-001c23ce290f,HWR-0002370,102748,,,,,Rosaceae,"Agrimonia eupatoria",15019,L.,Agrimonia,eupatoria,,,,,,,,,,,,,,,,,,,,,,,,,,flowering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:ca18b088-fc3f-4c4d-bf5c-2df0d84b5ef0,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262231
262232,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e745608-ff6d-11e2-9beb-001c23ce290f,HWR-0002371,102727,,,,,Rosaceae,"Agrimonia eupatoria",15019,L.,Agrimonia,eupatoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina","Darlington County",,"Darlington, SC",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:06172146-7cc3-41c2-bd38-2b47bcb01073,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262232
262233,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e7458a6-ff6d-11e2-9beb-001c23ce290f,HWR-0002378,102726,,,,,Rosaceae,"Aphanes microcarpa",18373,"(Boiss. & Reut.) Rothm.",Aphanes,microcarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","North Carolina",,,"North Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:26e37a18-9c7d-4b3b-81ad-e2b8a0f99cb2,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262233
262234,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e745b4e-ff6d-11e2-9beb-001c23ce290f,HWR-0002379,102725,,,,,Rosaceae,"Amelanchier canadensis",16792,"(L.) Medik.",Amelanchier,canadensis,,,,,,,,,,"Ravenel, H.",,1846-11-30,1846,11,30,334,,,,,,,,,,flowering,,,,,,,,"United States","South Carolina",,,"South Carolina",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:e3d824c3-baf1-4284-9e08-af7b249a7ab8,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=262234
118896,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e745e00-ff6d-11e2-9beb-001c23ce290f,HWR-0002380,102724,,,,,Rosaceae,"Amelanchier canadensis",16792,"(L.) Medik.",Amelanchier,canadensis,,,"F., M.",,,,,,,"Olney, Stephen",,,,,,,,,,,,,,,,,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:9a451f42-1426-48e7-a5d4-a5c1660ca0a7,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118896
118897,USCH,HWR,,cfed3174-14e0-4cec-9fa1-45f84c4e891b,PreservedSpecimen,5e7460a8-ff6d-11e2-9beb-001c23ce290f,HWR-0002380_1,103818,,,,,Rosaceae,"Amelanchier laevis",16808,Wieg.,Amelanchier,laevis,,,"F., M.",,,,,,,"Olney, Stephen",,,,,,,,,,,,,,,,,,,,,,,,"United States","Rhode Island",,,"Rhode Island",,,,,,,,,,,,,,,,,,,,,"2017-04-13 10:17:16",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:d454bd0f-d6b6-40be-9e13-fe076c516f9f,http://herbarium.biol.sc.edu/floracaroliniana/collections/individual/index.php?occid=118897
